metric,phase3_price_only,phase4_price_sentiment,phase5_frozen,phase6_sec,delta_p6_minus_p4,delta_p6_minus_p5
cumulative_return_pct,12.106765010952516,-2.700686824139764,25.43125602520231,27.636315086758078,30.337001910897843,2.205059061555769
ann_sharpe,0.4453792207139211,0.001324395333121,0.613395990583404,0.7681299987682201,0.7668056034350991,0.15473400818481609
ann_sortino,0.7180824605432411,0.0020455247244347,1.0611819125149768,1.2756133943034065,1.2735678695789718,0.21443148178842963
max_drawdown_pct,-15.215890837719648,-18.387630352292728,-17.527683405353088,-15.60381655604479,2.7838137962479372,1.9238668493082969
alpha_vs_xph_ann_pct,9.15278658571772,2.205871858955896,16.125120712868846,16.073845109978226,13.867973251022331,-0.05127560289061961
