metric,phase3_price_only,phase4_price_sentiment,phase5_basic_fda,delta_p5_minus_p4
cumulative_return_pct,12.106765010952516,-2.700686824139764,25.43125602520231,28.131942849342074
ann_sharpe,0.4453792207139211,0.001324395333121,0.613395990583404,0.612071595250283
ann_sortino,0.7180824605432411,0.0020455247244347,1.0611819125149768,1.0591363877905422
max_drawdown_pct,-15.215890837719648,-18.387630352292728,-17.527683405353088,0.8599469469396404
alpha_vs_xph_ann_pct,9.15278658571772,2.205871858955896,16.125120712868846,13.91924885391295
