metric,phase3_price_only,phase4_price_sentiment,phase5_rich_fda_ct,delta_p5_minus_p4
cumulative_return_pct,12.106765010952516,-2.700686824139764,8.242213350573312,10.942900174713076
ann_sharpe,0.4453792207139211,0.001324395333121,0.3353933386815198,0.3340689433483988
ann_sortino,0.7180824605432411,0.0020455247244347,0.5349710605370668,0.532925535812632
max_drawdown_pct,-15.215890837719648,-18.387630352292728,-15.604897351818714,2.782733000474014
alpha_vs_xph_ann_pct,9.15278658571772,2.205871858955896,7.351614611559914,5.1457427526040185
