ticker,nct_id,trial_phase,study_status,lead_sponsor,interventions,source,date,event_type,event_date_source_col,is_inferred_status_date
AMGN,NCT01471782,PHASE1|PHASE2,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab,clinicaltrials.gov_api_v2,2012-01-01,TRIAL_START,start_date,0
BMY,NCT01472081,PHASE1,COMPLETED,Bristol-Myers Squibb,Nivolumab|Pazopanib|Sunitinib|Ipilimumab,clinicaltrials.gov_api_v2,2012-02-09,TRIAL_START,start_date,0
AMGN,NCT01209286,PHASE2,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab,clinicaltrials.gov_api_v2,2012-03-01,PRIMARY_COMPLETION,primary_completion_date,0
AMGN,NCT00907296,PHASE2,COMPLETED,Amgen,Romosozumab|Placebo,clinicaltrials.gov_api_v2,2012-03-06,PRIMARY_COMPLETION,primary_completion_date,0
AMGN,NCT01575834,PHASE3,COMPLETED,Amgen,Romosozumab|Placebo|Denosumab,clinicaltrials.gov_api_v2,2012-03-15,TRIAL_START,start_date,0
AMGN,NCT01588509,PHASE1,COMPLETED,Amgen,Romosozumab,clinicaltrials.gov_api_v2,2012-03-30,TRIAL_START,start_date,0
AMGN,NCT00274742,PHASE1,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab (MT103),clinicaltrials.gov_api_v2,2012-04-01,STUDY_COMPLETION,completion_date,0
AMGN,NCT01631214,PHASE3,COMPLETED,Amgen,Romosozumab|Alendronate|Placebo to Romosozumab|Placebo to Alendronate,clinicaltrials.gov_api_v2,2012-05-04,TRIAL_START,start_date,0
BMY,NCT01629758,PHASE1,COMPLETED,Bristol-Myers Squibb,Denenicokin|Nivolumab,clinicaltrials.gov_api_v2,2012-06-01,TRIAL_START,start_date,0
JNJ,NCT01640080,PHASE2,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Esketamine|Placebo,clinicaltrials.gov_api_v2,2012-06-27,TRIAL_START,start_date,0
AMGN,NCT01081678,PHASE2,COMPLETED,Amgen,Placebo|Romosozumab,clinicaltrials.gov_api_v2,2012-06-30,PRIMARY_COMPLETION,primary_completion_date,0
AMGN,NCT01741792,PHASE2,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab,clinicaltrials.gov_api_v2,2012-07-01,TRIAL_START,start_date,0
PFE,NCT01655511,PHASE1,COMPLETED,Pfizer,Tafamidis|Tafamidis|Tafamidis,clinicaltrials.gov_api_v2,2012-07-01,TRIAL_START,start_date,0
BMY,NCT01592370,PHASE1|PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab|Lirilumab|Daratumumab|Pomalidomide|Dexamethasone,clinicaltrials.gov_api_v2,2012-08-02,TRIAL_START,start_date,0
PFE,NCT01655511,PHASE1,COMPLETED,Pfizer,Tafamidis|Tafamidis|Tafamidis,clinicaltrials.gov_api_v2,2012-09-01,PRIMARY_COMPLETION,primary_completion_date,0
PFE,NCT01655511,PHASE1,COMPLETED,Pfizer,Tafamidis|Tafamidis|Tafamidis,clinicaltrials.gov_api_v2,2012-09-01,STUDY_COMPLETION,completion_date,0
BMY,NCT01628393,PHASE2|PHASE3,COMPLETED,Celgene,Ozanimod|Placebo,clinicaltrials.gov_api_v2,2012-09-18,TRIAL_START,start_date,0
BMY,NCT01621490,PHASE1,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab,clinicaltrials.gov_api_v2,2012-09-27,TRIAL_START,start_date,0
BIIB,NCT01677572,PHASE1,TERMINATED,Biogen,"Aducanumab (recombinant, fully human anti-Aβ IgG1 mAb)|Placebo",clinicaltrials.gov_api_v2,2012-10-05,TRIAL_START,start_date,0
BMY,NCT01714739,PHASE1|PHASE2,COMPLETED,Bristol-Myers Squibb,Lirilumab|Nivolumab|Ipilimumab,clinicaltrials.gov_api_v2,2012-10-07,TRIAL_START,start_date,0
BMY,NCT01668784,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab|Everolimus,clinicaltrials.gov_api_v2,2012-10-09,TRIAL_START,start_date,0
AMGN,NCT01992159,PHASE2,COMPLETED,Amgen,Romosozumab|Placebo,clinicaltrials.gov_api_v2,2012-10-12,TRIAL_START,start_date,0
BMY,NCT01642004,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab|Docetaxel,clinicaltrials.gov_api_v2,2012-10-16,TRIAL_START,start_date,0
BMY,NCT01658878,PHASE1|PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Sorafenib|Ipilimumab|Cabozantinib,clinicaltrials.gov_api_v2,2012-10-30,TRIAL_START,start_date,0
BMY,NCT01716806,PHASE2,COMPLETED,Seagen Inc.,brentuximab vedotin|bendamustine|dacarbazine|nivolumab,clinicaltrials.gov_api_v2,2012-10-31,TRIAL_START,start_date,0
BMY,NCT01673867,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab|Docetaxel,clinicaltrials.gov_api_v2,2012-11-02,TRIAL_START,start_date,0
BMY,NCT01721759,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab,clinicaltrials.gov_api_v2,2012-11-16,TRIAL_START,start_date,0
MRK,NCT01704287,PHASE2,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Carboplatin|Paclitaxel|Dacarbazine|Temozolomide,clinicaltrials.gov_api_v2,2012-11-20,TRIAL_START,start_date,0
AMGN,NCT01588509,PHASE1,COMPLETED,Amgen,Romosozumab,clinicaltrials.gov_api_v2,2012-11-21,PRIMARY_COMPLETION,primary_completion_date,0
AMGN,NCT01588509,PHASE1,COMPLETED,Amgen,Romosozumab,clinicaltrials.gov_api_v2,2012-11-21,STUDY_COMPLETION,completion_date,0
BMY,NCT02460068,PHASE3,UNKNOWN,Italian Network for Tumor Biotherapy Foundation,Fotemustine|Fotemustine and Ipilimumab|Ipilimumab and nivolumab,clinicaltrials.gov_api_v2,2012-12-01,TRIAL_START,start_date,0
JNJ,NCT01780259,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo|Triazolam,clinicaltrials.gov_api_v2,2012-12-01,TRIAL_START,start_date,0
BIIB,NCT01767311,PHASE2,COMPLETED,Eisai Inc.,Lecanemab 2.5 mg/kg|Lecanemab 5.0 mg/kg|Lecanemab 10 mg/kg|Lecanemab 5.0 mg/kg|Lecanemab 10 mg/kg|Placebo|Lecanemab 10 mg/kg,clinicaltrials.gov_api_v2,2012-12-20,TRIAL_START,start_date,0
BMY,NCT01647516,PHASE2,COMPLETED,Celgene,Ozanimod|Placebo,clinicaltrials.gov_api_v2,2012-12-26,TRIAL_START,start_date,0
BMY,NCT01721772,PHASE3,COMPLETED,Bristol-Myers Squibb,BMS-936558 (Nivolumab)|Placebo matching BMS-936558 (Nivolumab)|Dacarbazine|Placebo matching Dacarbazine,clinicaltrials.gov_api_v2,2013-01-18,TRIAL_START,start_date,0
PFE,NCT00993148,PHASE2,COMPLETED,Northwestern University,maraviroc|darunavir|ritonavir,clinicaltrials.gov_api_v2,2013-04-01,PRIMARY_COMPLETION,primary_completion_date,0
PFE,NCT00993148,PHASE2,COMPLETED,Northwestern University,maraviroc|darunavir|ritonavir,clinicaltrials.gov_api_v2,2013-04-01,STUDY_COMPLETION,completion_date,0
AMGN,NCT01833754,PHASE1,COMPLETED,Amgen,Romosozumab,clinicaltrials.gov_api_v2,2013-04-22,TRIAL_START,start_date,0
MRK,NCT01840579,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab 2 mg/kg|Pembrolizumab 10 mg/kg|Pembrolizumab 200 mg|Cisplatin 75 mg/m^2|Pemetrexed 500 mg/m^2|Carboplatin AUC 5 mg/mL/min|Carboplatin AUC 6 mg/mL/min|Paclitaxel 200 mg/m^2|Nab-paclitaxel 100 mg/m^2|Ipilimumab 1 mg/kg|Etoposide 100 mg/m^2|G-CSF (pegfilgrastim) 3.6 mg,clinicaltrials.gov_api_v2,2013-04-26,TRIAL_START,start_date,0
BMY,NCT01783938,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab,clinicaltrials.gov_api_v2,2013-04-30,TRIAL_START,start_date,0
JNJ,NCT01780259,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo|Triazolam,clinicaltrials.gov_api_v2,2013-05-01,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT01780259,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo|Triazolam,clinicaltrials.gov_api_v2,2013-05-01,STUDY_COMPLETION,completion_date,0
MRK,NCT01848834,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab,clinicaltrials.gov_api_v2,2013-05-07,TRIAL_START,start_date,0
AMGN,NCT00907296,PHASE2,COMPLETED,Amgen,Romosozumab|Placebo,clinicaltrials.gov_api_v2,2013-05-10,STUDY_COMPLETION,completion_date,0
AMGN,NCT01081678,PHASE2,COMPLETED,Amgen,Placebo|Romosozumab,clinicaltrials.gov_api_v2,2013-05-10,STUDY_COMPLETION,completion_date,0
BMY,NCT01354431,PHASE2,COMPLETED,Bristol-Myers Squibb,nivolumab|nivolumab|nivolumab,clinicaltrials.gov_api_v2,2013-05-15,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT01640080,PHASE2,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Esketamine|Placebo,clinicaltrials.gov_api_v2,2013-06-03,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT01640080,PHASE2,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Esketamine|Placebo,clinicaltrials.gov_api_v2,2013-06-03,STUDY_COMPLETION,completion_date,0
BMY,NCT01844505,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab|Placebo for Nivolumab|Placebo for Ipilimumab,clinicaltrials.gov_api_v2,2013-06-11,TRIAL_START,start_date,0
PFE,NCT01345630,PHASE3,TERMINATED,ViiV Healthcare,Maraviroc|Emtricitabine/tenofovir|darunavir/ritonavir 800/100 mg|placebo for emtricitabine/tenofovir|placebo for maraviroc,clinicaltrials.gov_api_v2,2013-08-01,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT01905657,PHASE2|PHASE3,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Docetaxel,clinicaltrials.gov_api_v2,2013-08-09,TRIAL_START,start_date,0
BMY,NCT01927419,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab|Placebo,clinicaltrials.gov_api_v2,2013-08-23,TRIAL_START,start_date,0
MRK,NCT01866319,PHASE3,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Ipilimumab,clinicaltrials.gov_api_v2,2013-08-28,TRIAL_START,start_date,0
AMGN,NCT01466179,PHASE2,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab,clinicaltrials.gov_api_v2,2013-10-01,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT02060929,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine,clinicaltrials.gov_api_v2,2013-10-01,TRIAL_START,start_date,0
BMY,NCT01928394,PHASE1|PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab|Cobimetinib,clinicaltrials.gov_api_v2,2013-10-24,TRIAL_START,start_date,0
JNJ,NCT01980303,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine,clinicaltrials.gov_api_v2,2013-11-01,TRIAL_START,start_date,0
BMY,NCT01968109,PHASE1|PHASE2,COMPLETED,Bristol-Myers Squibb,Relatlimab|Nivolumab|BMS-986213,clinicaltrials.gov_api_v2,2013-11-05,TRIAL_START,start_date,0
BMY,NCT01928576,PHASE2,COMPLETED,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Azacitidine|Entinostat|Nivolumab|CC-486 300,clinicaltrials.gov_api_v2,2013-11-06,TRIAL_START,start_date,0
MRK,NCT01953692,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Lenalidomide 20 mg|Lenalidomide 25 mg,clinicaltrials.gov_api_v2,2013-11-22,TRIAL_START,start_date,0
BMY,NCT01998126,PHASE1,COMPLETED,University of Utah,Ipilimumab|Erlotinib|Crizotinib|Nivolumab,clinicaltrials.gov_api_v2,2013-12-02,TRIAL_START,start_date,0
AMGN,NCT02016716,PHASE3,COMPLETED,Amgen,Romosozumab 90 mg/mL|Placebo 90 mg/mL|Romosozumab 70 mg/mL|Placebo 70 mg/mL,clinicaltrials.gov_api_v2,2013-12-03,TRIAL_START,start_date,0
BMY,NCT02047734,PHASE3,COMPLETED,Celgene,Ozanimod|Ozanimod placebo|Interferon beta-1a|Interferon beta-1a placebo,clinicaltrials.gov_api_v2,2013-12-03,TRIAL_START,start_date,0
PFE,NCT01994889,PHASE3,COMPLETED,Pfizer,Tafamidis|Tafamidis|Placebo,clinicaltrials.gov_api_v2,2013-12-09,TRIAL_START,start_date,0
MRK,NCT02043665,PHASE1,COMPLETED,Viralytics,CVA21/pembrolizumab,clinicaltrials.gov_api_v2,2013-12-18,TRIAL_START,start_date,0
JNJ,NCT01980303,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine,clinicaltrials.gov_api_v2,2014-01-01,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT02060929,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine,clinicaltrials.gov_api_v2,2014-01-01,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT01980303,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine,clinicaltrials.gov_api_v2,2014-01-01,STUDY_COMPLETION,completion_date,0
JNJ,NCT02060929,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine,clinicaltrials.gov_api_v2,2014-01-01,STUDY_COMPLETION,completion_date,0
PFE,NCT01345630,PHASE3,TERMINATED,ViiV Healthcare,Maraviroc|Emtricitabine/tenofovir|darunavir/ritonavir 800/100 mg|placebo for emtricitabine/tenofovir|placebo for maraviroc,clinicaltrials.gov_api_v2,2014-01-01,STUDY_COMPLETION,completion_date,0
AMGN,NCT02000427,PHASE2,COMPLETED,Amgen,Blinatumomab,clinicaltrials.gov_api_v2,2014-01-03,TRIAL_START,start_date,0
AMGN,NCT02013167,PHASE3,TERMINATED,Amgen,Blinatumomab|Standard of Care Chemotherapy,clinicaltrials.gov_api_v2,2014-01-03,TRIAL_START,start_date,0
BMY,NCT01721759,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab,clinicaltrials.gov_api_v2,2014-01-22,PRIMARY_COMPLETION,primary_completion_date,0
ABBV,NCT02049138,PHASE2,COMPLETED,AbbVie,Upadacitinib|Pneumococcal 13-valent conjugate vaccine (PCV-13),clinicaltrials.gov_api_v2,2014-01-24,TRIAL_START,start_date,0
JNJ,NCT01998958,PHASE2,COMPLETED,"Janssen Research & Development, LLC",Esketamine 14 mg|Esketamine 28 mg|Esketamine 56 mg|Esketamine 84 mg|Placebo,clinicaltrials.gov_api_v2,2014-01-27,TRIAL_START,start_date,0
ABBV,NCT02047110,PHASE2,COMPLETED,AbbVie,placebo for risankizumab|risankizumab,clinicaltrials.gov_api_v2,2014-01-28,TRIAL_START,start_date,0
ABBV,NCT02031276,PHASE2,COMPLETED,AbbVie,risankizumab IV|risankizumab SC|Placebo,clinicaltrials.gov_api_v2,2014-02-01,TRIAL_START,start_date,0
AMGN,NCT01207388,PHASE2,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab,clinicaltrials.gov_api_v2,2014-02-01,PRIMARY_COMPLETION,primary_completion_date,0
PFE,NCT01435655,PHASE3,COMPLETED,Pfizer,tafamidis,clinicaltrials.gov_api_v2,2014-02-01,PRIMARY_COMPLETION,primary_completion_date,0
PFE,NCT01435655,PHASE3,COMPLETED,Pfizer,tafamidis,clinicaltrials.gov_api_v2,2014-02-01,STUDY_COMPLETION,completion_date,0
BMY,NCT02011945,PHASE1,COMPLETED,Bristol-Myers Squibb,Dasatinib|Nivolumab,clinicaltrials.gov_api_v2,2014-02-07,TRIAL_START,start_date,0
BMY,NCT02017717,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab|Bevacizumab|Ipilimumab,clinicaltrials.gov_api_v2,2014-02-07,TRIAL_START,start_date,0
MRK,NCT02036502,PHASE1,TERMINATED,Merck Sharp & Dohme LLC,Pembrolizumab|Lenalidomide|Dexamethasone|Carfilzomib,clinicaltrials.gov_api_v2,2014-02-14,TRIAL_START,start_date,0
MRK,NCT02054806,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab,clinicaltrials.gov_api_v2,2014-02-17,TRIAL_START,start_date,0
AMGN,NCT01833754,PHASE1,COMPLETED,Amgen,Romosozumab,clinicaltrials.gov_api_v2,2014-02-19,PRIMARY_COMPLETION,primary_completion_date,0
AMGN,NCT01833754,PHASE1,COMPLETED,Amgen,Romosozumab,clinicaltrials.gov_api_v2,2014-02-19,STUDY_COMPLETION,completion_date,0
MRK,NCT02039674,PHASE1|PHASE2,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Paclitaxel|Carboplatin|Bevacizumab|Pemetrexed|Ipilimumab|Erlotinib|Gefitinib,clinicaltrials.gov_api_v2,2014-02-21,TRIAL_START,start_date,0
GILD,NCT02065700,PHASE2,COMPLETED,Galapagos NV,Filgotinib,clinicaltrials.gov_api_v2,2014-02-25,TRIAL_START,start_date,0
MRK,NCT02007070,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab,clinicaltrials.gov_api_v2,2014-02-28,TRIAL_START,start_date,0
JNJ,NCT02129088,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo,clinicaltrials.gov_api_v2,2014-03-01,TRIAL_START,start_date,0
BMY,NCT02038933,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab,clinicaltrials.gov_api_v2,2014-03-05,TRIAL_START,start_date,0
BMY,NCT02060188,PHASE2,COMPLETED,Bristol-Myers Squibb,Ipilimumab|Nivolumab|Cobimetinib|Daratumumab|BMS-986016,clinicaltrials.gov_api_v2,2014-03-12,TRIAL_START,start_date,0
MRK,NCT02089685,PHASE1|PHASE2,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|PegIFN-2b|Ipilimumab,clinicaltrials.gov_api_v2,2014-03-17,TRIAL_START,start_date,0
ABBV,NCT02066389,PHASE2,COMPLETED,AbbVie,Placebo|Upadacitinib,clinicaltrials.gov_api_v2,2014-03-26,TRIAL_START,start_date,0
BMY,NCT02038946,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab,clinicaltrials.gov_api_v2,2014-03-26,TRIAL_START,start_date,0
BMY,NCT02041533,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab|Gemcitabine|Cisplatin|Carboplatin|Paclitaxel|Pemetrexed,clinicaltrials.gov_api_v2,2014-03-27,TRIAL_START,start_date,0
MRK,NCT02079636,PHASE1,COMPLETED,Eli Lilly and Company,Abemaciclib|Pemetrexed|Gemcitabine|Ramucirumab|LY3023414|Pembrolizumab,clinicaltrials.gov_api_v2,2014-03-28,TRIAL_START,start_date,0
BMY,NCT02066636,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab,clinicaltrials.gov_api_v2,2014-04-09,TRIAL_START,start_date,0
BMY,NCT01628393,PHASE2|PHASE3,COMPLETED,Celgene,Ozanimod|Placebo,clinicaltrials.gov_api_v2,2014-04-13,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT02129088,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo,clinicaltrials.gov_api_v2,2014-05-01,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT02129088,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo,clinicaltrials.gov_api_v2,2014-05-01,STUDY_COMPLETION,completion_date,0
PFE,NCT02189330,PHASE1,COMPLETED,Pfizer,Tafamidis|Tafamidis|Tafamidis|Tafamidis|Tafamidis,clinicaltrials.gov_api_v2,2014-05-01,TRIAL_START,start_date,0
MRK,NCT02013154,PHASE1,COMPLETED,"Leap Therapeutics, Inc.",DKN-01 150 mg|Paclitaxel|Pembrolizumab|DKN-01 300 mg,clinicaltrials.gov_api_v2,2014-05-05,TRIAL_START,start_date,0
JNJ,NCT02133001,PHASE2,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo,clinicaltrials.gov_api_v2,2014-05-23,TRIAL_START,start_date,0
BMY,NCT02105636,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab|Cetuximab|Methotrexate|Docetaxel,clinicaltrials.gov_api_v2,2014-05-29,TRIAL_START,start_date,0
MRK,NCT02130466,PHASE1|PHASE2,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Dabrafenib|Trametinib|Placebo,clinicaltrials.gov_api_v2,2014-05-29,TRIAL_START,start_date,0
BMY,NCT02196961,PHASE2,COMPLETED,Prof. Dr. med. Dirk Schadendorf,Nivolumab,clinicaltrials.gov_api_v2,2014-06-01,TRIAL_START,start_date,0
JNJ,NCT02094378,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo,clinicaltrials.gov_api_v2,2014-06-01,TRIAL_START,start_date,0
JNJ,NCT02154334,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Mometasone|Oxymetazoline,clinicaltrials.gov_api_v2,2014-06-01,TRIAL_START,start_date,0
MRK,NCT04722484,PHASE1,COMPLETED,Bayer,Vericiguat (BAY1021189),clinicaltrials.gov_api_v2,2014-06-12,TRIAL_START,start_date,0
AMGN,NCT02186171,PHASE3,COMPLETED,Amgen,Romosozumab|Placebo,clinicaltrials.gov_api_v2,2014-06-16,TRIAL_START,start_date,0
BMY,NCT01721772,PHASE3,COMPLETED,Bristol-Myers Squibb,BMS-936558 (Nivolumab)|Placebo matching BMS-936558 (Nivolumab)|Dacarbazine|Placebo matching Dacarbazine,clinicaltrials.gov_api_v2,2014-06-24,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02132754,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,MK-4166|Pembrolizumab,clinicaltrials.gov_api_v2,2014-06-27,TRIAL_START,start_date,0
AMGN,NCT01741792,PHASE2,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab,clinicaltrials.gov_api_v2,2014-07-01,PRIMARY_COMPLETION,primary_completion_date,0
PFE,NCT02189330,PHASE1,COMPLETED,Pfizer,Tafamidis|Tafamidis|Tafamidis|Tafamidis|Tafamidis,clinicaltrials.gov_api_v2,2014-07-01,PRIMARY_COMPLETION,primary_completion_date,0
PFE,NCT02189330,PHASE1,COMPLETED,Pfizer,Tafamidis|Tafamidis|Tafamidis|Tafamidis|Tafamidis,clinicaltrials.gov_api_v2,2014-07-01,STUDY_COMPLETION,completion_date,0
MRK,NCT02180061,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab,clinicaltrials.gov_api_v2,2014-07-15,TRIAL_START,start_date,0
MRK,NCT04722562,PHASE1,COMPLETED,Bayer,Vericiguat (BAY1021189),clinicaltrials.gov_api_v2,2014-07-16,TRIAL_START,start_date,0
BMY,NCT01927419,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab|Placebo,clinicaltrials.gov_api_v2,2014-07-24,PRIMARY_COMPLETION,primary_completion_date,0
AMGN,NCT01471782,PHASE1|PHASE2,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab,clinicaltrials.gov_api_v2,2014-08-01,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT02094378,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo,clinicaltrials.gov_api_v2,2014-08-01,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT02094378,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo,clinicaltrials.gov_api_v2,2014-08-01,STUDY_COMPLETION,completion_date,0
BMY,NCT02181738,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Doxorubicin|Vinblastine|Dacarbazine,clinicaltrials.gov_api_v2,2014-08-12,TRIAL_START,start_date,0
PFE,NCT00993148,PHASE2,COMPLETED,Northwestern University,maraviroc|darunavir|ritonavir,clinicaltrials.gov_api_v2,2014-08-19,RESULTS_POSTED,results_first_posted_date,0
MRK,NCT02142738,PHASE3,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Paclitaxel|Carboplatin|Pemetrexed|Cisplatin|Gemcitabine,clinicaltrials.gov_api_v2,2014-08-25,TRIAL_START,start_date,0
BMY,NCT02259621,PHASE2,ACTIVE_NOT_RECRUITING,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Nivolumab|Carboplatin|Paclitaxel|Ipilimumab,clinicaltrials.gov_api_v2,2014-09-01,TRIAL_START,start_date,0
JNJ,NCT02228239,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Mirtazapine|Placebo (Matched to Esketamine)|Placebo (Matched to Mirtazapine),clinicaltrials.gov_api_v2,2014-09-01,TRIAL_START,start_date,0
AMGN,NCT02016716,PHASE3,COMPLETED,Amgen,Romosozumab 90 mg/mL|Placebo 90 mg/mL|Romosozumab 70 mg/mL|Placebo 70 mg/mL,clinicaltrials.gov_api_v2,2014-09-08,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02253992,PHASE1|PHASE2,TERMINATED,Bristol-Myers Squibb,Urelumab|Nivolumab,clinicaltrials.gov_api_v2,2014-09-29,TRIAL_START,start_date,0
JNJ,NCT02154334,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Mometasone|Oxymetazoline,clinicaltrials.gov_api_v2,2014-10-01,PRIMARY_COMPLETION,primary_completion_date,0
JNJ,NCT02154334,PHASE1,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Mometasone|Oxymetazoline,clinicaltrials.gov_api_v2,2014-10-01,STUDY_COMPLETION,completion_date,0
PFE,NCT02217813,PHASE1,COMPLETED,Pfizer,Tafamidis|Tafamidis,clinicaltrials.gov_api_v2,2014-10-01,TRIAL_START,start_date,0
BMY,NCT02156804,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab (BMS-936558),clinicaltrials.gov_api_v2,2014-10-07,TRIAL_START,start_date,0
AMGN,NCT01992159,PHASE2,COMPLETED,Amgen,Romosozumab|Placebo,clinicaltrials.gov_api_v2,2014-10-09,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02231749,PHASE3,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab|Sunitinib,clinicaltrials.gov_api_v2,2014-10-16,TRIAL_START,start_date,0
MRK,NCT02256436,PHASE3,COMPLETED,Merck Sharp & Dohme LLC,pembrolizumab|paclitaxel|vinflunine|docetaxel,clinicaltrials.gov_api_v2,2014-10-22,TRIAL_START,start_date,0
MRK,NCT02255097,PHASE2,COMPLETED,Merck Sharp & Dohme LLC,pembrolizumab,clinicaltrials.gov_api_v2,2014-10-24,TRIAL_START,start_date,0
BMY,NCT02124850,PHASE1,TERMINATED,Celgene,Motolimod|Cetuximab|Nivolumab,clinicaltrials.gov_api_v2,2014-10-28,TRIAL_START,start_date,0
MRK,NCT02220894,PHASE3,COMPLETED,Merck Sharp & Dohme LLC,pembrolizumab|carboplatin|paclitaxel|pemetrexed,clinicaltrials.gov_api_v2,2014-10-30,TRIAL_START,start_date,0
AMGN,NCT00560794,PHASE2,COMPLETED,Amgen Research (Munich) GmbH,Blinatumomab (MT103),clinicaltrials.gov_api_v2,2014-11-01,STUDY_COMPLETION,completion_date,0
