Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Mid,BB_Lower,Ticker
2018-02-21,23.602380752563477,24.15019837685164,23.582578516900213,23.74098578723141,25872327,49.18339734955545,-0.1474688505879591,-0.21564420929134928,0.06817535870339017,25.495692220485957,23.74876832962036,22.001844438754766,PFE
2018-02-22,23.589168548583984,23.85977864452424,23.503367742273095,23.674972008637493,23983454,49.011205803114926,-0.13009850003596668,-0.19853506744027277,0.06843656740430609,25.458886190868334,23.72068386077881,21.982481530689284,PFE
2018-02-23,23.932390213012695,23.958789653202928,23.64858030850675,23.714581562725826,17940029,53.5597455972769,-0.08762714104467051,-0.17635348216115232,0.08872634111648181,25.41754367658022,23.699950885772704,21.98235809496519,PFE
2018-02-26,24.480201721191406,24.559402675877163,23.899382336029312,23.95218385706743,25407302,59.733905921106434,-0.009653196555245103,-0.1430134250399709,0.13336022848472578,25.19927428958242,23.648405361175538,22.097536432768656,PFE
2018-02-27,24.288799285888672,24.579209027176006,24.249197475032535,24.467003454126395,23543093,56.8880971673322,0.036278938294721286,-0.10715495237303245,0.14343389066775375,24.918619417440354,23.586963367462157,22.25530731748396,PFE
2018-02-28,23.965389251708984,24.605610168000577,23.965389251708984,24.440605707381895,28360927,52.34982299670932,0.04605312739310108,-0.07651333641980575,0.12256646381290683,24.79004544159666,23.54924259185791,22.308439742119162,PFE
2018-03-01,23.516572952270508,23.938987839595082,23.232763074243525,23.839984640631553,30282896,46.77325812585398,0.017383136248380282,-0.05773404188616855,0.07511717813454882,24.715631178023262,23.513931369781496,22.31223156153973,PFE
2018-03-02,23.7277774810791,23.806981096446517,23.364766660421743,23.463769852759484,22271336,49.49951265117101,0.011571018575587289,-0.04387302979381738,0.05544404836940467,24.635350539894244,23.48489065170288,22.334430763511516,PFE
2018-03-05,23.839981079101562,23.945584121720525,23.608972764783307,23.6419747107553,22319609,50.93724063891934,0.015836216040849393,-0.03193118062688403,0.04776739666773342,24.589281627383727,23.46872024536133,22.34815886333893,PFE
2018-03-06,23.68157386779785,23.919182040625827,23.59577305423615,23.919182040625827,18003479,48.82391413731115,0.006360952571561995,-0.024272753987194827,0.030633706558756822,24.599392485976402,23.508651351928712,22.417910217881023,PFE
2018-03-07,23.714574813842773,23.813577993868012,23.46376693469502,23.496768879284343,23440328,49.295879969742714,0.0014973777137790023,-0.019118727647000063,0.020616105360779065,24.61932318103794,23.53010187149048,22.44088056194302,PFE
2018-03-08,24.09079360961914,24.09079360961914,23.714580375790206,23.75418218783694,21646630,54.452944667914856,0.0276815762465219,-0.00975866686829567,0.03744024311481757,24.675728776077637,23.580263900756837,22.484799025436036,PFE
2018-03-09,24.268993377685547,24.36799656295874,24.110588811997008,24.163390333893187,19300743,56.69943336782832,0.062096168261842166,0.004612300157731897,0.05748386810411027,24.616097230838875,23.68388729095459,22.751677351070306,PFE
2018-03-12,24.163389205932617,24.420796944878415,24.090788111868008,24.367995425447038,26571656,54.96913321442055,0.07992725464954376,0.01967529105609427,0.06025196359344949,24.55849498321867,23.764739894866942,22.970984806515215,PFE
2018-03-13,24.255794525146484,24.394399520217544,24.04458843003418,24.288796472661392,29560695,56.22788708404595,0.10035799161823178,0.03581183116852177,0.06454616044971001,24.541807311275992,23.833712005615233,23.125616699954474,PFE
2018-03-14,23.991785049438477,24.414197206970957,23.879582151811757,24.31519402583144,23378458,51.77484739535661,0.09416071349883026,0.04748160763458347,0.04667910586424679,24.495358843623272,23.880243492126464,23.265128140629656,PFE
2018-03-15,24.14359474182129,24.29539947403714,23.99179000960544,23.99179000960544,20508310,54.029346901912476,0.1003424144956675,0.05805376900680028,0.04228864548886722,24.472244393892257,23.92611494064331,23.37998548739436,PFE
2018-03-16,24.275598526000977,24.447202827362116,24.16999281699817,24.183195189212995,34125253,55.95740875121552,0.1145723406300796,0.06935748333145614,0.045214857298623456,24.502022686645216,23.961426258087158,23.4208298295291,PFE
2018-03-19,23.97859001159668,24.288799332029743,23.813582908339846,24.288799332029743,20003761,50.79525825463864,0.10072248855350097,0.0756304843758651,0.025092004177635865,24.50421146008443,23.963736248016357,23.423261035948283,PFE
2018-03-20,23.97859001159668,24.12379222877291,23.839985000208518,24.004989449722075,20295824,50.79525825463864,0.08872363021939123,0.07824911354457033,0.010474516674820897,24.507213449692706,23.974296951293944,23.44138045289518,PFE
2018-03-21,23.938987731933594,24.242597186890556,23.892786062375514,24.084192600009953,19071392,50.08081926929968,0.07515256357174138,0.07762980355000454,-0.002477239978263157,24.49654986416194,23.991127300262452,23.485704736362965,PFE
2018-03-22,23.496768951416016,23.853179869852454,23.41096548746601,23.78057612228161,22094686,42.83564319431517,0.028386810190312417,0.06778120487806612,-0.0393943946877537,24.50797683921394,23.98650732040405,23.465037801594164,PFE
2018-03-23,22.76414680480957,23.43076703679587,22.73114485733751,23.424167178050048,29385731,34.04760990158512,-0.06701931381434179,0.04082110113958454,-0.10784041495392632,24.67410443022714,23.928095149993897,23.182085869760655,PFE
2018-03-26,23.127155303955078,23.199759050399212,22.651938984252723,23.054551557510948,24926468,40.55522046756246,-0.11204600575151957,0.010247679761363714,-0.12229368551288329,24.63861960488731,23.86044282913208,23.08226605337685,PFE
2018-03-27,23.10736083984375,23.470371691115503,22.9555534552964,23.2195637596243,28835227,40.321584209223765,-0.14762549650603063,-0.021326955492115156,-0.12629854101391547,24.618885293257357,23.801370906829835,22.983856520402313,PFE
2018-03-28,23.298768997192383,23.63537777987426,23.17996355588395,23.219565369653427,26349684,43.699193927925364,-0.15854979726302787,-0.048771523846297696,-0.10977827341673017,24.610077469751026,23.768039894104003,22.92600231845698,PFE
2018-03-29,23.42416763305664,23.542973054018038,23.146960291632745,23.443969863421714,24804731,45.86101306765018,-0.15529857707762318,-0.0700769344925628,-0.08522164258506038,24.611914998306208,23.76341962814331,22.914924257980413,PFE
2018-04-02,23.133758544921875,23.589172703215866,22.942352017433876,23.377966598571074,28323299,41.85296392053465,-0.17414807738667548,-0.09089116307138534,-0.08325691431529014,24.62560227891867,23.73371868133545,22.84183508375223,PFE
2018-04-03,23.549571990966797,23.589171142660675,23.047956198748555,23.17335881993166,21347927,48.75831558792957,-0.15376130754674122,-0.10346519196645652,-0.0502961155802847,24.61314265391074,23.71919822692871,22.825253799946683,PFE
2018-04-04,23.84658432006836,23.912585567631453,23.259164990152847,23.311966518951966,22010682,53.04752581466438,-0.11234321025041183,-0.10524079562324759,-0.0071024146271642385,24.622896502849883,23.727448749542237,22.83200099623459,PFE
2018-04-05,23.58257484436035,23.76078166885874,23.450572344632878,23.542975686688095,25781789,49.112264172447304,-0.09967345447358156,-0.1041273273933144,0.004453872919732843,24.61852184358049,23.720848751068115,22.82317565855574,PFE
2018-04-06,23.21295928955078,23.674973249745083,23.028152643975957,23.47036702946271,22288200,44.17178740589648,-0.11809612934009195,-0.10692108778266991,-0.011175041557422036,24.583780916221475,23.676957035064696,22.770133153907917,PFE
2018-04-09,23.40437126159668,23.714580593615974,23.245966665698106,23.298768197664295,20457297,47.1375070022589,-0.11591469302569024,-0.10871980883127398,-0.0071948841944162595,24.50528374833057,23.633725929260255,22.76216811018994,PFE
2018-04-10,23.7277774810791,23.826780673416838,23.575972763077438,23.7607794297727,20667254,51.79676248256261,-0.08708583859813501,-0.1043930147846462,0.01730717618651119,24.450620463539913,23.611945343017577,22.773270222495242,PFE
2018-04-11,23.622175216674805,23.806981889526515,23.49017007124599,23.582573407671845,13879915,50.23963243965917,-0.07193081033987525,-0.09790057389569201,0.02596976355581676,24.36542283274803,23.580264377593995,22.79510592243996,PFE
2018-04-12,23.971988677978516,24.09079411661902,23.74098296804045,23.78058212717721,23817976,55.059229721980934,-0.031332141026812366,-0.08458688732191608,0.05325474629510371,24.36240265426974,23.579274559020995,22.79614646377225,PFE
2018-04-13,23.971988677978516,24.09079411661902,23.846586033225293,24.03139272417047,17774340,55.05922972198092,0.0008329946575180713,-0.06750291092602925,0.06833590558354732,24.332369087537913,23.570694255828858,22.809019424119803,PFE
2018-04-16,24.110591888427734,24.242597036883033,24.018188549883348,24.090792310343883,15932369,56.97420095609837,0.03708077308241542,-0.046586174124340324,0.08366694720675574,24.29647128179892,23.562443923950195,22.82841656610147,PFE
2018-04-17,23.97859001159668,24.275599612967046,23.938988200665307,24.255797380629723,17675580,54.58850842925047,0.05452739252186234,-0.02636346079509979,0.08089085331696214,24.29647128179892,23.562443923950195,22.82841656610147,PFE
2018-04-18,24.084192276000977,24.150193522877494,23.945587269191417,24.011588516067935,14652497,56.16971401352469,0.07599911382978419,-0.005890945870122994,0.08189005969990719,24.315048196427124,23.56772403717041,22.820399877913697,PFE
2018-04-19,24.110591888427734,24.21619494569469,23.938987583804735,24.018188549883348,16636652,56.57676958679304,0.09406155272525396,0.014099553848952399,0.07996199887630157,24.34414060368061,23.576304244995118,22.808467886309625,PFE
2018-04-20,24.17659568786621,24.282198744689115,24.070989977300112,24.090792209043904,22371993,57.63609991073599,0.11240637001764853,0.033760917082691626,0.0786454529349569,24.42008309746317,23.610295581817628,22.800508066172085,PFE
2018-04-23,24.288799285888672,24.348200675301246,24.15679413428263,24.202995804657583,25381058,59.44724071876193,0.1344488202169849,0.05389849770955028,0.08055032250743462,24.449017598149233,23.686528205871582,22.92403881359393,PFE
2018-04-24,24.460399627685547,24.599004616331815,24.26899311770872,24.361396443472902,27106350,62.114844953560315,0.16387528202399793,0.07589385457243981,0.08798142745155811,24.541105681390423,23.753190422058104,22.965275162725785,PFE
2018-04-25,24.209592819213867,24.447201002685183,24.097389913092925,24.367997390280426,27730213,56.28691538813232,0.1650552969289123,0.09372614304373432,0.07132915388517798,24.56123147475951,23.808302021026613,23.055372567293716,PFE
2018-04-26,24.321796417236328,24.48680350548317,24.25579517418341,24.288797122581386,20405651,58.17743713186818,0.17304955235844588,0.10959082490667663,0.06345872745176925,24.605943465498722,23.859453392028808,23.112963318558894,PFE
2018-04-27,24.420799255371094,24.493403010047615,24.222792875334036,24.27559705350405,14425149,59.82831818004287,0.1852384455250018,0.12472034903034165,0.06051809649466014,24.665883797587604,23.90928497314453,23.152686148701456,PFE
2018-04-30,24.163389205932617,24.539602353906066,24.024784222271727,24.50660040910793,28295789,53.87381654418435,0.17214303371424577,0.1342048859671225,0.037938147747123285,24.634907390741844,23.960766506195068,23.28662562164829,PFE
2018-05-01,23.364770889282227,23.793785684975468,22.863154977814443,23.483573680092764,51278154,40.42957626018498,0.09621390764864657,0.1266066903034273,-0.030392782654780737,24.652490349575498,23.95152645111084,23.250562552646183,PFE
2018-05-02,23.028152465820312,23.344964234889414,22.929149285562982,23.212959109965393,29550260,36.3158274893063,0.008776069598592784,0.1030405661624604,-0.09426449656386762,24.718672561699968,23.910604858398436,23.102537155096904,PFE
2018-05-03,22.942350387573242,23.021553998059833,22.717944580766066,22.98195219281654,23517902,35.32905903908869,-0.06667398149279435,0.06909765663140946,-0.13577163812420381,24.78128801662111,23.87859363555908,22.97589925449705,PFE
2018-05-04,22.995155334472656,23.09415853545322,22.68494601239843,22.81035130538735,19795912,36.473091943053134,-0.1208150914955759,0.03111510700601239,-0.1519301985015883,24.80677829628058,23.867703437805176,22.92862857932977,PFE
2018-05-07,23.05455207824707,23.18655720419994,22.909349889564496,22.962151409197094,21580018,37.80585079831536,-0.15711832813118676,-0.006531580021427435,-0.15058674810975933,24.835070610968657,23.850212478637694,22.86535434630673,PFE
2018-05-08,23.087553024291992,23.16015676923485,22.909348898395482,23.04135136489453,28269650,38.57688585842097,-0.18113795853862058,-0.04145285572486607,-0.1396851028137545,24.85703641606338,23.81820125579834,22.779366095533298,PFE
2018-05-09,23.21295928955078,23.371363848439447,23.014952927504257,23.113956108527518,20430209,41.54268013649465,-0.18788858845498524,-0.0707400022708899,-0.11714858618409534,24.866890701172142,23.79774045944214,22.728590217712135,PFE
2018-05-10,23.352920532226562,23.53286695428214,23.25295089322864,23.326263390972876,30906653,44.74910974879904,-0.1798713636067184,-0.0925662745380556,-0.0873050890686628,24.84972299250257,23.76678705215454,22.68385111180651,PFE
2018-05-11,23.65949249267578,23.699480882105664,23.372914840999265,23.412900550780996,21619964,51.078887479812465,-0.14708436309311068,-0.10346989224906662,-0.04361447084404406,24.830817092964082,23.751162242889404,22.671507392814725,PFE
2018-05-14,23.8994197845459,23.939408173364967,23.65282784641778,23.66615641614143,21485052,55.38659723214678,-0.10058086803334021,-0.10289208740592135,0.002311219372581136,24.81007396660979,23.740603637695312,22.671133308780835,PFE
2018-05-15,23.78611946105957,23.84610069911425,23.646161452500067,23.666154305302335,19345643,53.012677504960116,-0.07203848753204767,-0.09672136743114662,0.024682879899098953,24.79516203564124,23.730980110168456,22.666798184695672,PFE
2018-05-16,23.779457092285156,23.912748147666278,23.70614460014226,23.81277851630639,21870711,52.86917941632371,-0.04938674319501146,-0.0872544425839196,0.03786769938890813,24.76791860821011,23.715743350982667,22.663568093755224,PFE
2018-05-17,23.799449920654297,23.846102593881067,23.619503512544178,23.746132962630575,13021432,53.277892979214954,-0.02948196866566377,-0.07569994780026842,0.04621797913460465,24.737647077462707,23.700186252593994,22.66272542772528,PFE
2018-05-18,23.75279426574707,23.826106748606854,23.61283626363565,23.732801413865904,15734639,52.14154157958191,-0.01727290162056505,-0.06401453856432775,0.046741636943762696,24.69373221479408,23.67899618148804,22.664260148182,PFE
2018-05-21,23.85943031311035,23.90608298467439,23.67282230650219,23.799449072427443,17802903,54.52873223131472,0.0009960282086574068,-0.05101242520973072,0.052008453418388126,24.637315960011176,23.657527732849122,22.677739505687068,PFE
2018-05-22,23.80611801147461,24.05270998662646,23.78612515388737,23.859434978022428,14477322,53.10262408959241,0.011045108392135461,-0.03860091848935749,0.04964602688149295,24.53651496498542,23.624813652038576,22.71311233909173,PFE
2018-05-23,23.97273063659668,24.01271634303096,23.74613156856278,23.779455670239276,20358642,56.89667367835259,0.032083484803258955,-0.024464037830834204,0.056547522634093156,24.49979304930334,23.612970542907714,22.72614803651209,PFE
2018-05-24,23.919410705566406,24.052704430972245,23.839436614041222,23.966063375476054,17523066,55.353323360227,0.04394747769499574,-0.010781734725668218,0.05472921242066396,24.431379316410364,23.59285125732422,22.754323198238076,PFE
2018-05-25,23.779457092285156,23.93940796653136,23.686151745729518,23.872762438840798,15005376,51.41133160925356,0.041577412061300834,-0.0003099053682744067,0.041887317429575244,24.315026072035252,23.560784149169923,22.806542226304593,PFE
2018-05-29,23.79278564453125,23.812778498929404,23.53952942391422,23.57285352755923,28179639,51.76364571651873,0.04030995270340654,0.007814066246061784,0.032495886457344754,24.253341712586895,23.542253971099854,22.831166229612812,PFE
2018-05-30,24.026050567626953,24.159341631548006,23.92608092986203,23.959402356018163,29093773,57.563131724337055,0.05746558436279514,0.017744369869408458,0.03972121449338668,24.311378175691438,23.57531795501709,22.839257734342745,PFE
2018-05-31,23.946069717407227,24.12601610667267,23.919409901363238,23.959398285605317,30926468,55.11623394842131,0.06387148909991325,0.026969793715509414,0.03690169538440383,24.329007775610375,23.621213817596434,22.913419859582493,PFE
2018-06-01,24.159339904785156,24.17933543869794,24.06603455892036,24.16600686918813,22345011,59.99905172335363,0.08517548651555273,0.03861093227551808,0.04656455424003465,24.354303189602028,23.68206329345703,23.009823397312033,PFE
2018-06-04,24.292631149291992,24.365943633378933,24.146008860765907,24.26597401300423,19015319,62.72814506417329,0.11152891155666467,0.0531945281317474,0.058334383424917265,24.39134546058768,23.746937084198,23.102528707808318,PFE
2018-06-05,24.285966873168945,24.419260593594778,24.21931867313213,24.332619541335596,21476093,62.49855445581861,0.13037357397442761,0.06863033730028345,0.061743236674144164,24.410445989353242,23.80850782394409,23.20656965853494,PFE
2018-06-06,24.245983123779297,24.372612584336665,24.119353663221933,24.259311694475343,19368093,61.05469163740825,0.14046258504586362,0.08299678684939948,0.057465798196464135,24.398624513965302,23.866429328918457,23.334234143871612,PFE
2018-06-07,24.319297790527344,24.385943329598863,24.239320999922686,24.319297790527344,17083337,62.753833246087915,0.15261483112394814,0.09692039570430921,0.05569443541963892,24.397776942508866,23.921746253967285,23.445715565425704,PFE
2018-06-08,24.43925666809082,24.465916487550157,24.29263436018485,24.34595131945537,16453783,65.41281784208674,0.16996599043664062,0.11152951465077551,0.05843647578586511,24.42734436974084,23.9760630607605,23.524781751780157,PFE
2018-06-11,24.192665100097656,24.525898110419185,24.17933652998629,24.525898110419185,19505640,56.485842043874435,0.16195214697634341,0.12161404111588911,0.040338105860454304,24.438785898921527,24.00272169113159,23.566657483341654,PFE
2018-06-12,24.192665100097656,24.259310630302686,24.092695464966017,24.252646345247,16371887,56.485842043874435,0.15382788618008547,0.12805681012872838,0.02577107605135709,24.458262067168256,24.01738395690918,23.5765058466501,PFE
2018-06-13,24.139345169067383,24.33262013048777,24.126016600596422,24.239314791895318,16029232,54.6166776424511,0.14145625845205245,0.1307366997933932,0.010719558658659256,24.46563098074472,24.03504524230957,23.604459503874423,PFE
2018-06-14,24.099361419677734,24.252648025523065,24.026051599337958,24.13934981243051,19959387,53.19513965901532,0.12696176374570456,0.1299817125838555,-0.003019948838150932,24.4659415842556,24.0510404586792,23.6361393331028,PFE
2018-06-15,24.23265266418457,24.252645518670228,24.01271786660185,24.119351783154883,49156979,57.19487916081136,0.12479174023278361,0.12894371811364114,-0.004151977880857527,24.47792070481813,24.072700595855714,23.6674804868933,PFE
2018-06-18,24.099361419677734,24.13934981243051,23.812781064539276,24.079368563125534,24143451,52.37486460135147,0.1110365314772892,0.12536228078637077,-0.014325749309081565,24.46775424616889,24.090028953552245,23.7123036609356,PFE
2018-06-19,24.139345169067383,24.232650507659837,23.906081822586252,23.919410391057212,18484630,53.63706609958094,0.10218387178851884,0.1207265989868004,-0.018542727198281553,24.46699045870833,24.1040246963501,23.741058933991866,PFE
2018-06-20,24.299299240112305,24.379276020800415,24.132684073268326,24.186001033844327,21354251,58.388280168812166,0.10684340765088862,0.11794996071961804,-0.011106553068729416,24.47392080433274,24.12868375778198,23.783446711231225,PFE
2018-06-21,24.192665100097656,24.23265349007995,24.092695464966017,24.172672244930606,16893090,54.38686710072447,0.10077002534644208,0.11451397364498286,-0.013743948298540781,24.47829435229155,24.139680480957033,23.801066609622517,PFE
2018-06-22,24.332622528076172,24.41926359097023,24.259310034966393,24.319293958291894,27018447,58.41504213973473,0.10602799613928582,0.11281677814384347,-0.006788782004557653,24.49304737751827,24.16034107208252,23.82763476664677,PFE
2018-06-25,24.245983123779297,24.29930008621179,24.086032236481817,24.20599473204285,20424517,55.1671389121031,0.10202778720242378,0.11065897995555954,-0.008631192753135758,24.46821861910626,24.183667373657226,23.899116128208192,PFE
2018-06-26,24.245983123779297,24.385941155032707,24.192666161346803,24.259311694475343,25435023,55.1671389121031,0.09773101054588196,0.10807338607362403,-0.010342375527742073,24.427990228390843,24.20632724761963,23.984664266848416,PFE
2018-06-27,24.132678985595703,24.35927535036041,24.11268613446269,24.19266021864238,29396165,50.876743014516265,0.08421233962886632,0.10330117678467249,-0.01908883715580617,24.420478346420285,24.211658668518066,24.002838990615846,PFE
2018-06-28,24.23265266418457,24.31929372625195,24.066034824878365,24.066034824878365,16506167,54.2571189854503,0.08063621182201075,0.09876818379214014,-0.01813197197012939,24.39559032587883,24.225987815856932,24.056385305835036,PFE
2018-06-29,24.179336547851562,24.37927581826257,24.179336547851566,24.292634753178284,20974705,52.19431221146807,0.07266233361261598,0.09354701375623532,-0.02088468014361934,24.39523714161913,24.226987648010255,24.05873815440138,PFE
2018-07-02,24.212663650512695,24.23932079405548,23.99272881804208,23.99272881804208,14556372,53.3872834393012,0.06824550464531143,0.08848671193405054,-0.020241207288739113,24.38858868617348,24.22298927307129,24.057389859969096,PFE
2018-07-03,24.22598648071289,24.379273058700488,24.152673994048275,24.25264361793792,9608159,53.88273088945452,0.0650700894345313,0.0838033874341467,-0.0187332979996154,24.3830722885502,24.219990253448486,24.056908218346774,PFE
2018-07-05,24.57254981994629,24.599206959121606,24.332622169128015,24.352615023509504,20391106,64.46390190539483,0.08948676737707828,0.08494006342273301,0.004546703954345269,24.460492217006244,24.236318588256836,24.012144959507427,PFE
2018-07-06,24.732500076293945,24.819141135746193,24.57921349091967,24.659187586096497,18955452,68.10159551101864,0.12035641564609634,0.09202333386740569,0.02833308177869065,24.567475979102145,24.256978702545165,23.946481425988186,PFE
2018-07-09,24.765823364257812,24.972426899501844,24.665853738839868,24.83913317239527,22329412,68.81775757034717,0.1458287224107231,0.10278441157606917,0.04304431083465392,24.648115824983748,24.273307037353515,23.898498249723282,PFE
2018-07-10,24.945770263671875,24.992422940126612,24.79248366379153,24.859129196020465,20253875,72.4188621401839,0.1784785305424137,0.11792323536933808,0.06055529517307562,24.784196579108603,24.310962295532228,23.837728011955853,PFE
2018-07-11,24.799150466918945,24.93244422455847,24.765829037245474,24.82581029030627,17795314,65.75550020686433,0.19032875505797975,0.1324043393070664,0.05792441575091334,24.856203193044657,24.34128656387329,23.826369934701923,PFE
2018-07-12,25.00575065612793,25.032410475897432,24.79914710159499,24.932440841146125,16974881,69.95109164897079,0.2139250571075486,0.14870848286716287,0.06521657424038574,24.96579440769855,24.38460683822632,23.803419268754087,PFE
2018-07-13,25.01241683959961,25.05240522818082,24.805810611871372,24.992421305484957,15227243,70.07847635803022,0.2305060712739575,0.1650680005485218,0.0654380707254357,25.05635734816963,24.43025960922241,23.80416187027519,PFE
2018-07-16,24.912445068359375,25.025743259902082,24.85246115081524,24.97909059050546,17888699,65.58794791880666,0.23289508841338957,0.17863341812149536,0.054261670291894215,25.116988123662427,24.464249229431154,23.81151033519988,PFE
2018-07-17,25.09239387512207,25.172370661648785,24.959100124127023,24.965767089377927,15740014,69.39011164113964,0.24646764097477458,0.1922002626921512,0.054267378282623374,25.198365201828178,24.51390085220337,23.829436502578563,PFE
2018-07-18,25.099050521850586,25.145703186517736,24.979088058219403,25.052400536831033,20803430,69.52425396003522,0.25482367373511394,0.20472494490074378,0.050098728834370165,25.26878267344104,24.56188611984253,23.85498956624402,PFE
2018-07-19,24.89911651611328,25.059067394370967,24.865795091256363,24.959097760503894,16596811,60.89276707571902,0.24251729810408662,0.21228341554141233,0.030233882562674286,25.30255231316799,24.591876983642578,23.881201654117167,PFE
2018-07-20,24.87912940979004,24.879129409790036,24.739171354107686,24.792488325846374,15532798,60.089617095369526,0.22851740788186348,0.21553021400950256,0.012987193872360914,25.32260227923901,24.626200199127197,23.929798119015384,PFE
2018-07-23,24.799150466918945,24.999089763553958,24.752497785727538,24.885791543367063,20853074,56.85790814429906,0.20856455932622353,0.21413708307284676,-0.005572523746623231,25.33621732940185,24.649526596069336,23.96283586273682,PFE
2018-07-24,25.125717163085938,25.159041269659642,24.839136813637715,24.9057823471368,17804800,65.10924148002611,0.2166060861141723,0.21463088368111188,0.00197520243306043,25.38386601068461,24.693513298034667,24.003160585384723,PFE
