date,ticker,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,bb_upper,bb_middle,bb_lower,bb_pct,bb_width,log_return,volume_sma20,volume_ratio
2018-02-20,MRK,41.5195258061495,41.53432324624555,40.65391844737473,40.67611312866211,14113416,37.6240737251535,-0.698588857502628,-0.574175149086111,-0.124413708416517,46.836951931381414,42.76243305206299,38.68791417274456,0.24397959793600554,19.05653438548609,-0.023271924858890625,15045596.35,0.9380429776052047
2018-02-21,MRK,40.71308804264195,41.01642212669644,40.357967376708984,40.357967376708984,11244935,35.85998351226817,-0.7424370307269399,-0.6078275254142769,-0.13460950531266302,46.4745145983511,42.49794235229492,38.52137010623874,0.23092718512680285,18.714187209778835,-0.007821439353037585,15021932.5,0.7485678024448585
2018-02-22,MRK,40.39495544239209,40.74267883548293,40.26178742427002,40.37276077270508,11334958,36.01022573131086,-0.7671500917693521,-0.639692038685292,-0.1274580530840601,46.11970187263693,42.2534273147583,38.387152756879665,0.2567856972003156,18.300406871507054,0.0003665545357627309,14882218.35,0.7616443821360812
2018-02-23,MRK,40.55772301208443,40.69089400330757,40.37276543817775,40.5947151184082,9499177,38.34379224823167,-0.7600639656721881,-0.6637664240826713,-0.09629754158951687,45.66960746752438,42.01557025909424,38.3615330506641,0.30557735736680286,17.393728971888585,0.005497626158208702,14864496.7,0.6390513713121548
2018-02-26,MRK,40.69089497024334,41.57129943161846,40.69089497024334,41.475120544433594,12725026,46.65405508707443,-0.6756186879852493,-0.6661368768631869,-0.009481811122062367,44.98778163544583,41.794359588623045,38.60093754180026,0.450016152029283,15.281593393248558,0.02168768578514202,14947734.1,0.8513013353642677
2018-02-27,MRK,41.36414324306335,41.40113534938996,40.468944326180825,40.483741760253906,9734453,40.099820613418764,-0.6808428470769385,-0.6690780709059372,-0.011764776171001357,44.25713876840053,41.538747024536136,38.82035528067174,0.30595047298398914,13.088462886271909,-0.023902975354046063,14974547.2,0.6500666010121495
2018-02-28,MRK,40.73528945363689,40.81667091075365,40.106429512957426,40.113826751708984,11807606,37.95706699319746,-0.7066858459406475,-0.6765996259128794,-0.030086220027768174,43.61362308713772,41.30089130401611,38.988159520894506,0.24336311694889043,11.19942795470235,-0.009137372003199973,14881594.8,0.7934368700859937
2018-03-01,MRK,40.143422018610345,40.55032930821293,39.521959310544666,39.7291145324707,13648523,35.8136945413477,-0.7495691036113854,-0.6911935214525806,-0.058375582158804784,43.19074563143261,41.09558734893799,39.00042906644337,0.17389747402752767,10.196512169079714,-0.009590514054406252,14784885.35,0.9231402663531646
2018-03-02,MRK,39.56634503571038,40.26918913733507,39.300006012152,40.21739959716797,9355706,40.412866377738986,-0.7356734843335673,-0.700089514028778,-0.035583970304789325,42.42248448516374,40.89213256835937,39.361780651555,0.2795497350046262,7.4848232199486375,0.01229035860585781,14552187.45,0.6429071939971471
2018-03-05,MRK,40.12862046323964,40.4763409334075,40.010246907924596,40.24699401855469,13743577,40.690252308935094,-0.7140420511781258,-0.7028800214586476,-0.011162029719478217,41.80922878088214,40.738246536254884,39.66726429162763,0.27065328572689196,5.257871095036625,0.0007358611368002421,14596727.45,0.9415519366979754
2018-03-06,MRK,40.313576185865315,40.47633907753265,39.81788731542534,40.17300796508789,9716951,40.186591910945076,-0.69485913714567,-0.7012758445960522,0.006416707450382142,41.65623879302781,40.66056365966797,39.66488852630813,0.2551632664889114,4.89749793777438,-0.0018383001083929207,14055236.3,0.6913402800634522
2018-03-07,MRK,39.83268453235369,40.380162937039415,39.76610052004542,40.29877853393555,12817564,41.51193560823703,-0.6618781860481135,-0.6933963128864645,0.03151812683835098,41.61626405047234,40.62394142150879,39.63161879254524,0.33616070112556795,4.885407935519291,0.003130723219853415,13071389.6,0.9805815901929815
