date,ticker,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,bb_upper,bb_middle,bb_lower,bb_pct,bb_width,log_return,volume_sma20,volume_ratio
2018-02-20,BMY,51.21947139874819,51.47373952578861,50.13510755679734,50.36693572998047,8703700,65.65720544250144,0.9867644310194592,0.5258487746951755,0.46091565632428366,51.05843179016434,47.853451347351076,44.64847090453781,0.892121641220236,13.394981354842978,-0.02334703427815288,10308195.0,0.8443476282705168
2018-02-21,BMY,50.359466991453736,50.66608366818727,49.738765062812796,49.753719329833984,7046200,61.14900098389011,0.9902249983299853,0.6187240194221375,0.37150097890784783,51.27170024306061,47.96936683654785,44.66703343003509,0.7701654063407244,13.768509464655729,-0.012174979304557354,10337510.0,0.6816148182686159
2018-02-22,BMY,50.105188045940196,50.105188045940196,49.25265246697614,49.31248092651367,6528400,58.059835068076346,0.9464531485411172,0.6842698452459335,0.2621833032951837,51.400974581330956,48.05088138580322,44.70078819027549,0.688293200677916,13.943940668349649,-0.008868450625674762,10342430.0,0.6312249635723907
2018-02-23,BMY,49.48448375261666,50.875464144482464,49.48448375261666,50.815635681152344,5240800,64.61757942771246,1.0212829543638478,0.7516724670695164,0.26961048729433135,51.76364542748754,48.21652755737305,44.66940968725856,0.8663690098484667,14.713286293351423,0.030482237486260333,10295310.0,0.5090473234900164
2018-02-26,BMY,50.84554905676798,51.496170747027385,50.76328634746312,51.32416534423828,4229400,66.52456686853236,1.1088382117718325,0.8231056160099797,0.28573259576185284,52.17511613118436,48.380303955078126,44.58549177897189,0.8878797227035332,15.687425939406156,0.01000734628760247,10170415.0,0.41585323706063126
2018-02-27,BMY,51.25686607173038,51.51112849547351,50.718421285501876,50.733375549316406,4398500,62.32210498200255,1.117670772120249,0.8820186472320336,0.2356521248882154,52.43657467778296,48.507810020446776,44.579045363110595,0.7832398632880481,16.198482906897457,-0.011510947931824389,10052175.0,0.4375669942077212
2018-02-28,BMY,50.7408509522357,50.80815939721478,49.48448179966824,49.50691604614258,8363900,54.60959724825373,1.0140166550788479,0.9084182488013965,0.10559840627745132,52.53052247078394,48.59156761169434,44.65261275260473,0.6161917903598166,16.212503743722124,-0.0241746087244209,10177970.0,0.821765047450523
2018-03-01,BMY,49.43213349232014,49.74622435515069,48.48238091979269,49.12552261352539,7801300,52.43643891218448,0.8908258718310407,0.9048997734073254,-0.014073901576284742,52.56554600037619,48.70710849761963,44.84867099486307,0.5542206677711945,15.843426644573347,-0.007703841464528183,10123690.0,0.7705984675548145
2018-03-02,BMY,48.946040846975315,49.73127376763425,48.70673269015032,49.4844856262207,5391400,54.28053975154745,0.8127922407056687,0.8864782668669942,-0.07368602616132547,52.61959390472518,48.83311939239502,45.04664488006486,0.5860122300710852,15.507813383389315,0.00730705738276427,10036610.0,0.5371734081527527
2018-03-05,BMY,49.23022610706892,50.20989304031296,49.058220684734515,49.970584869384766,6339600,56.727261645924706,0.7811693383874143,0.8654164811710783,-0.08424714278366396,52.72147383622371,48.95800895690918,45.19454407759466,0.6345270840763118,15.374256263676786,0.009823265555103378,9767630.0,0.6490417839332571
