date,ticker,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,bb_upper,bb_middle,bb_lower,bb_pct,bb_width,log_return,volume_sma20,volume_ratio
2018-02-20,ABBV,83.5453360943992,86.26347053968966,83.19048842523478,83.7298583984375,8751400,62.59053321061683,2.1493402387344105,2.071429583159175,0.07791065557523558,87.17632778721172,80.43616218566895,73.69599658412618,0.7443334783951489,16.75904324222879,-0.005227733728391026,9083340.0,0.9634561736101478
2018-02-21,ABBV,84.09181027580908,86.08605812290607,83.63760563220004,83.68019104003906,5122500,62.438976375776136,2.214476604044563,2.100038987336253,0.11443761670831032,87.23395561659441,80.8807876586914,74.52761970078839,0.7203155496515204,15.709955705952632,-0.0005931857445893307,9084700.0,0.5638601164595418
2018-02-22,ABBV,84.14856403011217,84.97181310397075,82.73627202462853,83.43177032470703,5185700,61.63508694736402,2.220456131152318,2.124122416099466,0.09633371505285204,87.11621235867128,81.30837783813476,75.50054331759824,0.6828041483502973,14.285943650477211,-0.0029686920195147737,9122160.0,0.5684728178413885
2018-02-23,ABBV,84.0350275951271,84.67374906786964,82.956287648919,84.27632141113281,4685700,63.36209352954646,2.267208199100864,2.152739572699746,0.1144686264011181,87.24561830274739,81.67919273376465,76.11276716478191,0.7332851347047461,13.629972047169073,0.010122655711833461,9040070.0,0.5183256324342621
2018-02-26,ABBV,84.64536660967912,86.38412356034856,84.48213970245898,86.25637817382812,4473500,67.10126493080287,2.4359534277188573,2.209382343703568,0.22657108401528925,86.96036028358242,81.61993293762207,76.27950559166172,0.9340893467742049,13.086086091351643,0.02349481716265034,8283020.0,0.5400807917885022
2018-02-27,ABBV,86.02216490540333,86.58282483069176,83.85759753336323,83.9285659790039,4754300,59.423137992377725,2.3547066547957627,2.2384472059220073,0.11625944887375539,86.38854849998687,81.47621879577636,76.56388909156585,0.7496114197226587,12.058315363218982,-0.02698713120243812,8011600.0,0.5934270308053323
2018-02-28,ABBV,84.45375070724874,85.16344609134327,82.168530704137,82.20401763916016,6660000,54.4520554396596,2.1266467041158137,2.2160871055607685,-0.0894404014449548,86.3856957981621,81.47444458007813,76.56319336199415,0.5742756811538808,12.0559305274107,-0.020547811340839273,7752030.0,0.8591298021292487
2018-03-01,ABBV,82.26078436062674,82.75756890202238,79.3510293153096,80.79170989990234,7148900,50.710662457880304,1.8110692398632153,2.135083532421258,-0.3240142925580427,86.38258182196601,81.53193054199218,76.68127926201835,0.4236988396644923,11.898776952118297,-0.017180519636609826,7322235.0,0.9763275830398779
2018-03-02,ABBV,80.15299712351627,81.94852555007787,79.40781481638032,81.64335632324219,5439700,52.816031282153936,1.611120579534429,2.030290941843892,-0.41917036230946314,86.31373533645996,81.4858009338379,76.65786653121583,0.5163170598712697,11.849756269910355,0.0105412600425836,7097045.0,0.7664739338696598
2018-03-05,ABBV,80.90524695991792,82.55173948848535,80.11748491161833,82.08334350585938,3975700,53.91133538167665,1.4712039903741072,1.9184735515499352,-0.44726956117582795,86.33709610711364,81.50318756103516,76.66927901495669,0.5600089905812209,11.86188832788537,0.005389136390659743,6936610.0,0.5731474019730098
