date,PPO_PriceOnly,BuyHold_Equal,EqualWeight_Monthly,Momentum_20D,XPH,PPO_PriceSentiment,PPO_Phase5_BasicFDA,PPO_Phase5_RichFDA,PPO_Phase5_RichFDA_CT,PPO_Phase6_SEC
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05,-0.0007143303539343115,0.0042391691733372205,0.0042391691733372205,0.0,-0.018941706358615362,-0.0003577699180058458,-0.0005997744937946692,-0.0010499746609623495,-0.004043607104588509,-0.0009858571479171019
2022-01-06,0.004694549661346192,-0.00514658935859591,-0.005146589358596354,0.0,-0.003551094897047302,0.0011824637056119247,-0.0001598003082443622,-0.0015410259733931175,0.005678630193373779,0.0034635868349373045
2022-01-07,-0.0032053215382571443,0.006689601390153843,0.006689601390154065,0.0,0.0006682480792807866,-0.0010028930814756087,-0.002284624969927873,-0.003773110338053831,-0.004541406042683271,-0.0026906351362661063
2022-01-10,0.008088110794690184,0.014422024869700678,0.014422024869700456,0.0,0.01624744949277246,0.004580813198967304,-0.0016424991187014015,0.0004869352469150101,0.010094212699852445,0.00015928886702321066
2022-01-11,0.0086225781399214,0.004528579706736702,0.004528579706736924,0.0,0.005475277563822267,-0.0020960330751329526,0.004680169554888369,0.0165372869498579,0.00984344000310755,0.013343105182970216
2022-01-12,-0.0034277248095553325,-0.011578956450006173,-0.011578956450006173,0.0,-0.020039086250783877,-0.005046301771314932,0.001767420834033695,0.009428992082109122,-1.682653116052979e-05,0.004840079912087347
2022-01-13,-0.004554457258312716,-0.000984993110006771,-0.000984993110006771,0.0,-0.020671196388921786,-0.004483443782526186,-0.0009145706642936791,-0.021456534900985202,-0.003841951212612771,-0.018830358156612492
2022-01-14,-0.005431539320062462,0.004604947466423148,0.004604947466423148,0.0,0.001815571125559634,-0.003478596312806892,-0.0029621800116779173,0.010180889222870304,-0.007090632655408102,0.008089848353508344
2022-01-18,-0.003342597940020897,-0.007249185163556104,-0.007249185163555882,0.0,-0.02061612245222577,-0.0033550748563914157,-0.0009750682081985929,0.004394899200193425,-0.00023639492716442945,0.00873969445604783
2022-01-19,-0.007626726043394871,-0.009095377767871948,-0.00909537776787206,0.0,-0.000925541424465659,-0.002884123743819189,-0.01217844403947077,-0.012511592672599381,-0.008222793909892445,-0.0036084200699365576
2022-01-20,-0.008142667653694757,-0.009093809296203625,-0.009093809296203625,0.0,-0.009724385132662716,-0.00214956104798536,-0.013191172928379014,-0.010660478676705165,-0.008765997613967791,-0.00841466766392529
2022-01-21,-0.007420484268943928,-0.009755705190362951,-0.009755705190362951,0.0,-0.014729816103719484,-0.005712438257348906,-0.012972047670510967,-0.012572170694797102,-0.005698343767993941,-0.01365319292457945
2022-01-24,-0.0045720756564858744,-0.006565398480797291,-0.006565398480797291,0.0,0.004271326927428376,-0.0017258102510919748,0.007562335449222246,-0.009710394918398202,-0.007299096341425004,-0.012833774601231585
2022-01-25,-0.011096005610327087,0.006046992504348037,0.006046992504348037,0.0,-0.0007086057942635726,-0.00883720731732851,0.0006448382082404613,-5.930423171673915e-05,-0.012159043072416997,0.00022268488330046132
2022-01-26,0.014967277788797473,-0.003764780917265731,-0.003764780917266286,0.0,-0.00780333962135793,0.022463743114696566,0.003078234983959982,-0.002670398961125864,0.012096375087961686,0.0023316641095105783
2022-01-27,-0.0038202915517003833,0.011232424599895818,0.011232424599896484,0.0,-0.009771339200060458,0.0036138781998411584,-0.01764807174456484,-0.011936481938400578,-0.003265153041914548,-0.0020863515561855284
2022-01-28,0.011358873284217363,0.016561648149185704,0.01656164814918548,0.0,0.02166047803264748,0.010894100093827408,-0.00087513250314597,0.00883664088075875,0.01109890477244102,0.010435187421350856
2022-01-31,0.011761456568910145,-0.00435420133225195,-0.004354201332251728,0.0,0.02638402770688386,0.005962441591217393,0.019895236532682548,0.022123371088889288,0.014337745496473264,0.014245839375162328
2022-02-01,-0.00224657524084082,0.0034795155863569516,0.0034372248849137144,0.0,0.0103283120588471,0.002505459901482432,-0.002264260521115724,3.224126279510742e-05,-0.006899332386130719,0.001156761272982365
